"data","preco","taxa"
2010-02-08,36.139999,0.00949720696919582
2010-02-09,36.759998,0.017155479168663
2010-02-10,37.279999,0.014145838636879
2010-02-11,37.810001,0.0142167922268454
2010-02-12,38.25,0.0116371062777809
2010-02-17,38.389999,0.00366010457516348
2010-02-18,38.700001,0.00807507184358086
2010-02-19,38.599998,-0.00258405678077375
2010-02-22,38.880001,0.00725396410642303
2010-02-23,38.150002,-0.0187756939615305
2010-02-24,38.139999,-0.000262201821116485
2010-02-25,38.32,0.00471948098373042
2010-02-26,38.700001,0.00991651878914405
2010-03-01,39.049999,0.00904387573530035
2010-03-02,39.279999,0.00588988491395344
2010-03-03,39.41,0.0033095978439307
2010-03-04,39.189999,-0.00558236488200955
2010-03-05,39.990002,0.0204134478288707
2010-03-08,39.970001,-0.000500150012495461
2010-03-09,40.709999,0.0185138349133391
2010-03-10,41.299999,0.0144927539791882
2010-03-11,41.299999,0
2010-03-12,41.490002,0.00460055701211996
2010-03-15,41.080002,-0.00988189877648106
2010-03-16,41.540001,0.0111976382084888
2010-03-17,41.549999,0.000240683672588334
2010-03-18,41.400002,-0.00361003618796715
2010-03-19,40.549999,-0.0205314724380931
2010-03-22,40.549999,0
2010-03-23,39.900002,-0.0160295195075097
2010-03-24,40.299999,0.010024986966166
2010-03-25,39.450001,-0.0210917623099693
2010-03-26,39.25,-0.00506973371179383
2010-03-29,39.450001,0.0050955668789809
2010-03-30,39.299999,-0.00380233196952265
2010-03-31,39.700001,0.0101781681979178
2010-04-01,40.150002,0.011335037497858
2010-04-05,40.400002,0.00622664975209715
2010-04-06,40.59,0.00470292055926143
2010-04-07,40.389999,-0.00492734663710274
2010-04-08,40.459999,0.00173310229594213
2010-04-09,39.700001,-0.0187839352146302
2010-04-12,38.540001,-0.0292191428408277
2010-04-13,38.369999,-0.00441105333650605
2010-04-14,38.650002,0.00729744611147894
2010-04-15,37.970001,-0.0175938153897119
2010-04-16,37.07,-0.0237029490728747
2010-04-19,37.700001,0.0169949015376315
2010-04-20,38.549999,0.0225463654496985
2010-04-22,38.099998,-0.0116731779941162
2010-04-23,38.279999,0.00472443594353987
2010-04-26,37.509998,-0.0201149691775069
2010-04-27,36.330002,-0.0314581728316808
2010-04-28,36.400002,0.00192678216753196
2010-04-29,37.09,0.0189559879694513
2010-04-30,36.950001,-0.00377457535723923
2010-05-03,35.84,-0.0300406216497801
2010-05-04,34.209999,-0.0454799386160714
2010-05-05,34.099998,-0.00321546340881226
2010-05-06,34.009998,-0.00263929634248062
2010-05-07,33.66,-0.0102910326545743
2010-05-10,34.240002,0.0172311942959002
2010-05-11,33.52,-0.0210280945661158
2010-05-12,33.860001,0.0101432279236275
2010-05-13,33.900002,0.00118136440692969
2010-05-14,34.029999,0.00383471953777454
2010-05-17,33.630001,-0.0117542759845511
2010-05-18,32.91,-0.0214094849417341
2010-05-19,32.189999,-0.0218778790641141
2010-05-20,31.059999,-0.0351040706773554
2010-05-21,31.440001,0.0122344498465695
2010-05-24,30.9,-0.0171756037794019
2010-05-25,30.389999,-0.0165048867313916
2010-05-26,31.049999,0.0217176710009105
2010-05-27,32.040001,0.0318841234101166
2010-05-28,32.41,0.0115480333474397
2010-05-31,34.080002,0.0515273680962667
2010-06-01,32.98,-0.0322770520964172
2010-06-02,33.32,0.0103092783505156
2010-06-04,33.799999,0.0144057322929171
2010-06-07,33.990002,0.00562139069885763
2010-06-08,34.400002,0.0120623705759124
2010-06-09,34.549999,0.00436037765346639
2010-06-10,34.939999,0.0112879887492906
2010-06-11,34.549999,-0.0111619923057239
2010-06-14,33.669998,-0.0254703625317037
2010-06-15,33.880001,0.0062370957075792
2010-06-16,34.580002,0.0206611859308977
2010-06-17,34.490002,-0.00260266034686763
2010-06-18,33.799999,-0.0200058846038918
2010-06-21,34.169998,0.0109467163001987
2010-06-22,33.240002,-0.0272167414232802
2010-06-23,32.619999,-0.0186523153638799
2010-06-24,31.620001,-0.0306559788674427
2010-06-25,32.02,0.0126501893532516
2010-06-28,31.360001,-0.0206120861961275
2010-06-29,31.040001,-0.0102040813072678
2010-06-30,31,-0.00128869196879215
2010-07-01,30.190001,-0.026129
2010-07-02,30.299999,0.00364352422512344
2010-07-05,30,-0.00990095742247383
2010-07-06,30.99,0.0329999999999999
2010-07-07,31.450001,0.014843530171023
2010-07-08,31.799999,0.0111287118877993
2010-07-12,31.26,-0.0169811011629276
2010-07-13,31.190001,-0.00223925143953944
2010-07-14,31.290001,0.00320615571637851
2010-07-15,31.02,-0.00862898662099757
2010-07-16,30.58,-0.0141843971631206
2010-07-19,30.799999,0.00719421190320475
2010-07-20,31.9,0.035714319341374
2010-07-21,31.540001,-0.0112852351097178
2010-07-22,31.870001,0.0104629039168388
2010-07-23,31.780001,-0.00282397229921643
2010-07-26,31.93,0.00471991803902086
2010-07-27,31.799999,-0.00407143751957407
2010-07-28,31.5,-0.00943393111427455
2010-07-29,31.280001,-0.00698409523809528
2010-07-30,32.040001,0.0242966744150679
2010-08-02,32.68,0.0199749993765607
2010-08-03,33.5,0.0250917992656059
2010-08-04,33.900002,0.0119403582089552
2010-08-05,33.799999,-0.00294994082891207
2010-08-06,33.52,-0.00828399432792873
2010-08-09,33.150002,-0.0110381264916469
2010-08-10,32.900002,-0.00754147767472231
2010-08-11,31.65,-0.0379939794532536
2010-08-12,31.700001,0.00157981042654034
2010-08-13,31.76,0.00189271287404695
2010-08-16,31.690001,-0.00220399874055424
2010-08-17,32.310001,0.019564530780545
2010-08-18,31.51,-0.0247601663645878
2010-08-19,30.360001,-0.0364963186290067
2010-08-20,30.299999,-0.00197635039603591
2010-08-23,30.18,-0.00396036316700868
2010-08-24,29.559999,-0.020543439363817
2010-08-25,29.74,0.00608934391371249
2010-08-26,29.1,-0.0215198386012104
2010-08-27,29.950001,0.0292096563573883
2010-08-30,30.1,0.00500831368920492
2010-08-31,29.59,-0.0169435215946844
2010-09-01,30.07,0.0162216965190943
2010-09-02,31.24,0.0389092118390422
2010-09-03,32.709999,0.0470550256081948
2010-09-06,33.34,0.0192601962476367
